,Adverse Event,GroupBy,Count
3289,Obliterative bronchiolitis,TARO,0
3290,Obliterative bronchiolitis,MARKSANS,0
3291,Obliterative bronchiolitis,RISING PHARMACEUTICALS,0
3292,Obliterative bronchiolitis,ZYDUS PHARM,0
3293,Obliterative bronchiolitis,PRINSTON PHARMACEUTICAL,0
3294,Obliterative bronchiolitis,CIPLA,0
3295,Obliterative bronchiolitis,TEVA,0
3296,Obliterative bronchiolitis,LEUCADIA PHARMACEUTICALS,0
3297,Obliterative bronchiolitis,BIONPHARMA,0
3298,Obliterative bronchiolitis,VALU MERCHANDISERS COMPANY,0
3299,Obliterative bronchiolitis,FAMILY DOLLAR,0
3300,Overlap syndrome,RANBAXY,0
3301,Overlap syndrome,NOVARTIS,0
3302,Overlap syndrome,JOHNSON AND JOHNSON,1
3303,Overlap syndrome,AUROBINDO,2
3304,Overlap syndrome,APOTEX,0
3305,Overlap syndrome,VIIV,0
3306,Overlap syndrome,GLAXOSMITHKLINE,0
3307,Overlap syndrome,MALLINCKRODT,0
3308,Overlap syndrome,MYLAN,0
3309,Overlap syndrome,PERRIGO,0
3310,Overlap syndrome,B BRAUN,0
3311,Overlap syndrome,FDA-CTU,0
3312,Overlap syndrome,FRESENIUS KABI,0
3313,Overlap syndrome,BAXTER,0
3314,Overlap syndrome,GRANULES INDIA,0
3315,Overlap syndrome,ASPIRO PHARMA,0
3316,Overlap syndrome,LEO PHARM,0
3317,Overlap syndrome,EMCURE,0
3318,Overlap syndrome,DEXCEL,0
3319,Overlap syndrome,TARO,0
3320,Overlap syndrome,MARKSANS,0
3321,Overlap syndrome,RISING PHARMACEUTICALS,0
3322,Overlap syndrome,ZYDUS PHARM,0
3323,Overlap syndrome,PRINSTON PHARMACEUTICAL,0
3324,Overlap syndrome,CIPLA,0
3325,Overlap syndrome,TEVA,0
3326,Overlap syndrome,LEUCADIA PHARMACEUTICALS,0
3327,Overlap syndrome,BIONPHARMA,0
3328,Overlap syndrome,VALU MERCHANDISERS COMPANY,0
3329,Overlap syndrome,FAMILY DOLLAR,0
3330,Pancreatitis acute,RANBAXY,3
3331,Pancreatitis acute,NOVARTIS,3
3332,Pancreatitis acute,JOHNSON AND JOHNSON,0
3333,Pancreatitis acute,AUROBINDO,4
3334,Pancreatitis acute,APOTEX,0
3335,Pancreatitis acute,VIIV,0
3336,Pancreatitis acute,GLAXOSMITHKLINE,1
3337,Pancreatitis acute,MALLINCKRODT,2
3338,Pancreatitis acute,MYLAN,3
3339,Pancreatitis acute,PERRIGO,0
3340,Pancreatitis acute,B BRAUN,2
3341,Pancreatitis acute,FDA-CTU,0
3342,Pancreatitis acute,FRESENIUS KABI,0
3343,Pancreatitis acute,BAXTER,0
3344,Pancreatitis acute,GRANULES INDIA,0
3345,Pancreatitis acute,ASPIRO PHARMA,0
3346,Pancreatitis acute,LEO PHARM,0
3347,Pancreatitis acute,EMCURE,0
3348,Pancreatitis acute,DEXCEL,0
3349,Pancreatitis acute,TARO,0
3350,Pancreatitis acute,MARKSANS,0
3351,Pancreatitis acute,RISING PHARMACEUTICALS,0
3352,Pancreatitis acute,ZYDUS PHARM,0
3353,Pancreatitis acute,PRINSTON PHARMACEUTICAL,0
3354,Pancreatitis acute,CIPLA,0
3355,Pancreatitis acute,TEVA,1
3356,Pancreatitis acute,LEUCADIA PHARMACEUTICALS,0
3357,Pancreatitis acute,BIONPHARMA,0
3358,Pancreatitis acute,VALU MERCHANDISERS COMPANY,0
3359,Pancreatitis acute,FAMILY DOLLAR,0
3360,Stevens-Johnson syndrome,RANBAXY,6
3361,Stevens-Johnson syndrome,NOVARTIS,0
3362,Stevens-Johnson syndrome,JOHNSON AND JOHNSON,2
3363,Stevens-Johnson syndrome,AUROBINDO,4
3364,Stevens-Johnson syndrome,APOTEX,0
3365,Stevens-Johnson syndrome,VIIV,0
3366,Stevens-Johnson syndrome,GLAXOSMITHKLINE,1
3367,Stevens-Johnson syndrome,MALLINCKRODT,0
3368,Stevens-Johnson syndrome,MYLAN,1
3369,Stevens-Johnson syndrome,PERRIGO,10
3370,Stevens-Johnson syndrome,B BRAUN,1
3371,Stevens-Johnson syndrome,FDA-CTU,0
3372,Stevens-Johnson syndrome,FRESENIUS KABI,0
3373,Stevens-Johnson syndrome,BAXTER,0
3374,Stevens-Johnson syndrome,GRANULES INDIA,1
3375,Stevens-Johnson syndrome,ASPIRO PHARMA,0
3376,Stevens-Johnson syndrome,LEO PHARM,0
3377,Stevens-Johnson syndrome,EMCURE,0
3378,Stevens-Johnson syndrome,DEXCEL,0
3379,Stevens-Johnson syndrome,TARO,0
3380,Stevens-Johnson syndrome,MARKSANS,0
3381,Stevens-Johnson syndrome,RISING PHARMACEUTICALS,0
3382,Stevens-Johnson syndrome,ZYDUS PHARM,0
3383,Stevens-Johnson syndrome,PRINSTON PHARMACEUTICAL,0
3384,Stevens-Johnson syndrome,CIPLA,0
3385,Stevens-Johnson syndrome,TEVA,0
3386,Stevens-Johnson syndrome,LEUCADIA PHARMACEUTICALS,0
3387,Stevens-Johnson syndrome,BIONPHARMA,0
3388,Stevens-Johnson syndrome,VALU MERCHANDISERS COMPANY,0
3389,Stevens-Johnson syndrome,FAMILY DOLLAR,0
3390,Toxic epidermal necrolysis,RANBAXY,11
3391,Toxic epidermal necrolysis,NOVARTIS,4
3392,Toxic epidermal necrolysis,JOHNSON AND JOHNSON,5
3393,Toxic epidermal necrolysis,AUROBINDO,5
3394,Toxic epidermal necrolysis,APOTEX,0
3395,Toxic epidermal necrolysis,VIIV,0
3396,Toxic epidermal necrolysis,GLAXOSMITHKLINE,3
3397,Toxic epidermal necrolysis,MALLINCKRODT,1
3398,Toxic epidermal necrolysis,MYLAN,2
3399,Toxic epidermal necrolysis,PERRIGO,18
3400,Toxic epidermal necrolysis,B BRAUN,1
3401,Toxic epidermal necrolysis,FDA-CTU,0
3402,Toxic epidermal necrolysis,FRESENIUS KABI,1
3403,Toxic epidermal necrolysis,BAXTER,0
3404,Toxic epidermal necrolysis,GRANULES INDIA,0
3405,Toxic epidermal necrolysis,ASPIRO PHARMA,0
3406,Toxic epidermal necrolysis,LEO PHARM,0
3407,Toxic epidermal necrolysis,EMCURE,0
3408,Toxic epidermal necrolysis,DEXCEL,0
3409,Toxic epidermal necrolysis,TARO,1
3410,Toxic epidermal necrolysis,MARKSANS,0
3411,Toxic epidermal necrolysis,RISING PHARMACEUTICALS,0
3412,Toxic epidermal necrolysis,ZYDUS PHARM,0
3413,Toxic epidermal necrolysis,PRINSTON PHARMACEUTICAL,0
3414,Toxic epidermal necrolysis,CIPLA,1
3415,Toxic epidermal necrolysis,TEVA,0
3416,Toxic epidermal necrolysis,LEUCADIA PHARMACEUTICALS,0
3417,Toxic epidermal necrolysis,BIONPHARMA,0
3418,Toxic epidermal necrolysis,VALU MERCHANDISERS COMPANY,0
3419,Toxic epidermal necrolysis,FAMILY DOLLAR,0
3420,Drug ineffective,RANBAXY,26
3421,Drug ineffective,NOVARTIS,7
3422,Drug ineffective,JOHNSON AND JOHNSON,622
3423,Drug ineffective,AUROBINDO,28
3424,Drug ineffective,APOTEX,13
3425,Drug ineffective,VIIV,0
3426,Drug ineffective,GLAXOSMITHKLINE,19
3427,Drug ineffective,MALLINCKRODT,1
3428,Drug ineffective,MYLAN,49
3429,Drug ineffective,PERRIGO,36
3430,Drug ineffective,B BRAUN,13
3431,Drug ineffective,FDA-CTU,8
3432,Drug ineffective,FRESENIUS KABI,3
3433,Drug ineffective,BAXTER,1
3434,Drug ineffective,GRANULES INDIA,1
3435,Drug ineffective,ASPIRO PHARMA,0
3436,Drug ineffective,LEO PHARM,1
3437,Drug ineffective,EMCURE,0
3438,Drug ineffective,DEXCEL,1
3439,Drug ineffective,TARO,1
3440,Drug ineffective,MARKSANS,0
3441,Drug ineffective,RISING PHARMACEUTICALS,0
3442,Drug ineffective,ZYDUS PHARM,0
3443,Drug ineffective,PRINSTON PHARMACEUTICAL,0
3444,Drug ineffective,CIPLA,0
3445,Drug ineffective,TEVA,0
3446,Drug ineffective,LEUCADIA PHARMACEUTICALS,1
3447,Drug ineffective,BIONPHARMA,0
3448,Drug ineffective,VALU MERCHANDISERS COMPANY,0
3449,Drug ineffective,FAMILY DOLLAR,0
3450,No adverse event,RANBAXY,1
3451,No adverse event,NOVARTIS,9
3452,No adverse event,JOHNSON AND JOHNSON,0
3453,No adverse event,AUROBINDO,1
3454,No adverse event,APOTEX,0
3455,No adverse event,VIIV,0
3456,No adverse event,GLAXOSMITHKLINE,0
3457,No adverse event,MALLINCKRODT,0
3458,No adverse event,MYLAN,9
3459,No adverse event,PERRIGO,0
3460,No adverse event,B BRAUN,0
3461,No adverse event,FDA-CTU,0
3462,No adverse event,FRESENIUS KABI,0
3463,No adverse event,BAXTER,7
3464,No adverse event,GRANULES INDIA,0
3465,No adverse event,ASPIRO PHARMA,0
3466,No adverse event,LEO PHARM,0
3467,No adverse event,EMCURE,0
3468,No adverse event,DEXCEL,0
3469,No adverse event,TARO,0
3470,No adverse event,MARKSANS,0
3471,No adverse event,RISING PHARMACEUTICALS,0
3472,No adverse event,ZYDUS PHARM,0
3473,No adverse event,PRINSTON PHARMACEUTICAL,0
3474,No adverse event,CIPLA,0
3475,No adverse event,TEVA,0
3476,No adverse event,LEUCADIA PHARMACEUTICALS,0
3477,No adverse event,BIONPHARMA,0
3478,No adverse event,VALU MERCHANDISERS COMPANY,0
3479,No adverse event,FAMILY DOLLAR,0
3480,Blood lactic acid increased,RANBAXY,0
3481,Blood lactic acid increased,NOVARTIS,2
3482,Blood lactic acid increased,JOHNSON AND JOHNSON,4
3483,Blood lactic acid increased,AUROBINDO,3
3484,Blood lactic acid increased,APOTEX,1
3485,Blood lactic acid increased,VIIV,0
3486,Blood lactic acid increased,GLAXOSMITHKLINE,0
3487,Blood lactic acid increased,MALLINCKRODT,0
3488,Blood lactic acid increased,MYLAN,1
3489,Blood lactic acid increased,PERRIGO,1
3490,Blood lactic acid increased,B BRAUN,3
3491,Blood lactic acid increased,FDA-CTU,0
3492,Blood lactic acid increased,FRESENIUS KABI,0
3493,Blood lactic acid increased,BAXTER,0
3494,Blood lactic acid increased,GRANULES INDIA,2
3495,Blood lactic acid increased,ASPIRO PHARMA,0
3496,Blood lactic acid increased,LEO PHARM,0
3497,Blood lactic acid increased,EMCURE,0
3498,Blood lactic acid increased,DEXCEL,0
3499,Blood lactic acid increased,TARO,0
3500,Blood lactic acid increased,MARKSANS,0
3501,Blood lactic acid increased,RISING PHARMACEUTICALS,2
3502,Blood lactic acid increased,ZYDUS PHARM,0
3503,Blood lactic acid increased,PRINSTON PHARMACEUTICAL,0
3504,Blood lactic acid increased,CIPLA,0
3505,Blood lactic acid increased,TEVA,0
3506,Blood lactic acid increased,LEUCADIA PHARMACEUTICALS,0
3507,Blood lactic acid increased,BIONPHARMA,0
3508,Blood lactic acid increased,VALU MERCHANDISERS COMPANY,0
3509,Blood lactic acid increased,FAMILY DOLLAR,0
3510,Blood pressure decreased,RANBAXY,0
3511,Blood pressure decreased,NOVARTIS,1
3512,Blood pressure decreased,JOHNSON AND JOHNSON,4
3513,Blood pressure decreased,AUROBINDO,0
3514,Blood pressure decreased,APOTEX,2
3515,Blood pressure decreased,VIIV,0
3516,Blood pressure decreased,GLAXOSMITHKLINE,0
3517,Blood pressure decreased,MALLINCKRODT,2
3518,Blood pressure decreased,MYLAN,2
3519,Blood pressure decreased,PERRIGO,0
3520,Blood pressure decreased,B BRAUN,1
3521,Blood pressure decreased,FDA-CTU,0
3522,Blood pressure decreased,FRESENIUS KABI,0
3523,Blood pressure decreased,BAXTER,0
3524,Blood pressure decreased,GRANULES INDIA,0
3525,Blood pressure decreased,ASPIRO PHARMA,0
3526,Blood pressure decreased,LEO PHARM,0
3527,Blood pressure decreased,EMCURE,0
3528,Blood pressure decreased,DEXCEL,0
3529,Blood pressure decreased,TARO,0
3530,Blood pressure decreased,MARKSANS,0
3531,Blood pressure decreased,RISING PHARMACEUTICALS,0
3532,Blood pressure decreased,ZYDUS PHARM,0
3533,Blood pressure decreased,PRINSTON PHARMACEUTICAL,0
3534,Blood pressure decreased,CIPLA,0
3535,Blood pressure decreased,TEVA,0
3536,Blood pressure decreased,LEUCADIA PHARMACEUTICALS,0
3537,Blood pressure decreased,BIONPHARMA,0
3538,Blood pressure decreased,VALU MERCHANDISERS COMPANY,0
3539,Blood pressure decreased,FAMILY DOLLAR,0
3540,Ejection fraction decreased,RANBAXY,0
3541,Ejection fraction decreased,NOVARTIS,1
3542,Ejection fraction decreased,JOHNSON AND JOHNSON,0
3543,Ejection fraction decreased,AUROBINDO,0
3544,Ejection fraction decreased,APOTEX,0
3545,Ejection fraction decreased,VIIV,0
3546,Ejection fraction decreased,GLAXOSMITHKLINE,0
3547,Ejection fraction decreased,MALLINCKRODT,0
3548,Ejection fraction decreased,MYLAN,0
3549,Ejection fraction decreased,PERRIGO,0
3550,Ejection fraction decreased,B BRAUN,0
3551,Ejection fraction decreased,FDA-CTU,0
3552,Ejection fraction decreased,FRESENIUS KABI,0
3553,Ejection fraction decreased,BAXTER,0
3554,Ejection fraction decreased,GRANULES INDIA,0
3555,Ejection fraction decreased,ASPIRO PHARMA,0
3556,Ejection fraction decreased,LEO PHARM,0
3557,Ejection fraction decreased,EMCURE,0
3558,Ejection fraction decreased,DEXCEL,0
3559,Ejection fraction decreased,TARO,0
3560,Ejection fraction decreased,MARKSANS,0
3561,Ejection fraction decreased,RISING PHARMACEUTICALS,0
3562,Ejection fraction decreased,ZYDUS PHARM,0
3563,Ejection fraction decreased,PRINSTON PHARMACEUTICAL,0
3564,Ejection fraction decreased,CIPLA,0
3565,Ejection fraction decreased,TEVA,0
3566,Ejection fraction decreased,LEUCADIA PHARMACEUTICALS,0
3567,Ejection fraction decreased,BIONPHARMA,0
3568,Ejection fraction decreased,VALU MERCHANDISERS COMPANY,0
3569,Ejection fraction decreased,FAMILY DOLLAR,0
3570,Heart rate decreased,RANBAXY,0
3571,Heart rate decreased,NOVARTIS,2
3572,Heart rate decreased,JOHNSON AND JOHNSON,3
3573,Heart rate decreased,AUROBINDO,1
3574,Heart rate decreased,APOTEX,1
3575,Heart rate decreased,VIIV,0
3576,Heart rate decreased,GLAXOSMITHKLINE,0
3577,Heart rate decreased,MALLINCKRODT,1
3578,Heart rate decreased,MYLAN,0
3579,Heart rate decreased,PERRIGO,2
3580,Heart rate decreased,B BRAUN,1
3581,Heart rate decreased,FDA-CTU,0
3582,Heart rate decreased,FRESENIUS KABI,0
3583,Heart rate decreased,BAXTER,0
3584,Heart rate decreased,GRANULES INDIA,0
3585,Heart rate decreased,ASPIRO PHARMA,0
3586,Heart rate decreased,LEO PHARM,0
3587,Heart rate decreased,EMCURE,0
3588,Heart rate decreased,DEXCEL,0
3589,Heart rate decreased,TARO,0
3590,Heart rate decreased,MARKSANS,0
3591,Heart rate decreased,RISING PHARMACEUTICALS,0
3592,Heart rate decreased,ZYDUS PHARM,0
3593,Heart rate decreased,PRINSTON PHARMACEUTICAL,0
3594,Heart rate decreased,CIPLA,0
3595,Heart rate decreased,TEVA,0
3596,Heart rate decreased,LEUCADIA PHARMACEUTICALS,0
3597,Heart rate decreased,BIONPHARMA,0
3598,Heart rate decreased,VALU MERCHANDISERS COMPANY,0
3599,Heart rate decreased,FAMILY DOLLAR,0
3600,Hypokinesia,RANBAXY,0
3601,Hypokinesia,NOVARTIS,1
3602,Hypokinesia,JOHNSON AND JOHNSON,1
3603,Hypokinesia,AUROBINDO,0
3604,Hypokinesia,APOTEX,0
3605,Hypokinesia,VIIV,0
3606,Hypokinesia,GLAXOSMITHKLINE,1
3607,Hypokinesia,MALLINCKRODT,0
3608,Hypokinesia,MYLAN,0
3609,Hypokinesia,PERRIGO,0
3610,Hypokinesia,B BRAUN,0
3611,Hypokinesia,FDA-CTU,0
3612,Hypokinesia,FRESENIUS KABI,0
3613,Hypokinesia,BAXTER,0
3614,Hypokinesia,GRANULES INDIA,0
3615,Hypokinesia,ASPIRO PHARMA,0
3616,Hypokinesia,LEO PHARM,0
3617,Hypokinesia,EMCURE,0
3618,Hypokinesia,DEXCEL,0
3619,Hypokinesia,TARO,0
3620,Hypokinesia,MARKSANS,0
3621,Hypokinesia,RISING PHARMACEUTICALS,0
3622,Hypokinesia,ZYDUS PHARM,0
3623,Hypokinesia,PRINSTON PHARMACEUTICAL,0
3624,Hypokinesia,CIPLA,0
3625,Hypokinesia,TEVA,0
3626,Hypokinesia,LEUCADIA PHARMACEUTICALS,0
3627,Hypokinesia,BIONPHARMA,0
3628,Hypokinesia,VALU MERCHANDISERS COMPANY,0
3629,Hypokinesia,FAMILY DOLLAR,0
3630,Loss of consciousness,RANBAXY,2
3631,Loss of consciousness,NOVARTIS,9
3632,Loss of consciousness,JOHNSON AND JOHNSON,6
3633,Loss of consciousness,AUROBINDO,7
3634,Loss of consciousness,APOTEX,1
3635,Loss of consciousness,VIIV,0
3636,Loss of consciousness,GLAXOSMITHKLINE,0
3637,Loss of consciousness,MALLINCKRODT,0
3638,Loss of consciousness,MYLAN,6
3639,Loss of consciousness,PERRIGO,1
3640,Loss of consciousness,B BRAUN,1
3641,Loss of consciousness,FDA-CTU,2
3642,Loss of consciousness,FRESENIUS KABI,3
3643,Loss of consciousness,BAXTER,0
3644,Loss of consciousness,GRANULES INDIA,0
3645,Loss of consciousness,ASPIRO PHARMA,0
3646,Loss of consciousness,LEO PHARM,0
3647,Loss of consciousness,EMCURE,0
3648,Loss of consciousness,DEXCEL,0
3649,Loss of consciousness,TARO,0
3650,Loss of consciousness,MARKSANS,0
3651,Loss of consciousness,RISING PHARMACEUTICALS,0
3652,Loss of consciousness,ZYDUS PHARM,0
3653,Loss of consciousness,PRINSTON PHARMACEUTICAL,0
3654,Loss of consciousness,CIPLA,0
3655,Loss of consciousness,TEVA,0
3656,Loss of consciousness,LEUCADIA PHARMACEUTICALS,0
3657,Loss of consciousness,BIONPHARMA,0
3658,Loss of consciousness,VALU MERCHANDISERS COMPANY,0
3659,Loss of consciousness,FAMILY DOLLAR,0
3660,Shock,RANBAXY,0
3661,Shock,NOVARTIS,1
3662,Shock,JOHNSON AND JOHNSON,1
3663,Shock,AUROBINDO,1
3664,Shock,APOTEX,1
3665,Shock,VIIV,0
3666,Shock,GLAXOSMITHKLINE,0
3667,Shock,MALLINCKRODT,0
3668,Shock,MYLAN,0
3669,Shock,PERRIGO,1
3670,Shock,B BRAUN,1
3671,Shock,FDA-CTU,0
3672,Shock,FRESENIUS KABI,0
3673,Shock,BAXTER,0
3674,Shock,GRANULES INDIA,0
3675,Shock,ASPIRO PHARMA,0
3676,Shock,LEO PHARM,0
3677,Shock,EMCURE,0
3678,Shock,DEXCEL,0
3679,Shock,TARO,0
3680,Shock,MARKSANS,0
3681,Shock,RISING PHARMACEUTICALS,0
3682,Shock,ZYDUS PHARM,0
3683,Shock,PRINSTON PHARMACEUTICAL,0
3684,Shock,CIPLA,0
3685,Shock,TEVA,0
3686,Shock,LEUCADIA PHARMACEUTICALS,0
3687,Shock,BIONPHARMA,0
3688,Shock,VALU MERCHANDISERS COMPANY,0
3689,Shock,FAMILY DOLLAR,0
3690,Suicidal ideation,RANBAXY,1
3691,Suicidal ideation,NOVARTIS,4
3692,Suicidal ideation,JOHNSON AND JOHNSON,2
3693,Suicidal ideation,AUROBINDO,6
3694,Suicidal ideation,APOTEX,3
3695,Suicidal ideation,VIIV,0
3696,Suicidal ideation,GLAXOSMITHKLINE,0
3697,Suicidal ideation,MALLINCKRODT,0
3698,Suicidal ideation,MYLAN,4
3699,Suicidal ideation,PERRIGO,1
3700,Suicidal ideation,B BRAUN,0
3701,Suicidal ideation,FDA-CTU,1
3702,Suicidal ideation,FRESENIUS KABI,1
3703,Suicidal ideation,BAXTER,0
3704,Suicidal ideation,GRANULES INDIA,0
3705,Suicidal ideation,ASPIRO PHARMA,0
3706,Suicidal ideation,LEO PHARM,0
3707,Suicidal ideation,EMCURE,0
3708,Suicidal ideation,DEXCEL,0
3709,Suicidal ideation,TARO,0
3710,Suicidal ideation,MARKSANS,0
3711,Suicidal ideation,RISING PHARMACEUTICALS,0
3712,Suicidal ideation,ZYDUS PHARM,0
3713,Suicidal ideation,PRINSTON PHARMACEUTICAL,0
3714,Suicidal ideation,CIPLA,0
3715,Suicidal ideation,TEVA,0
3716,Suicidal ideation,LEUCADIA PHARMACEUTICALS,0
3717,Suicidal ideation,BIONPHARMA,0
3718,Suicidal ideation,VALU MERCHANDISERS COMPANY,0
3719,Suicidal ideation,FAMILY DOLLAR,0
3720,Cholangitis acute,RANBAXY,1
3721,Cholangitis acute,NOVARTIS,0
3722,Cholangitis acute,JOHNSON AND JOHNSON,0
3723,Cholangitis acute,AUROBINDO,0
3724,Cholangitis acute,APOTEX,0
3725,Cholangitis acute,VIIV,0
3726,Cholangitis acute,GLAXOSMITHKLINE,0
3727,Cholangitis acute,MALLINCKRODT,0
3728,Cholangitis acute,MYLAN,0
3729,Cholangitis acute,PERRIGO,0
3730,Cholangitis acute,B BRAUN,0
3731,Cholangitis acute,FDA-CTU,0
3732,Cholangitis acute,FRESENIUS KABI,0
3733,Cholangitis acute,BAXTER,0
3734,Cholangitis acute,GRANULES INDIA,0
3735,Cholangitis acute,ASPIRO PHARMA,0
3736,Cholangitis acute,LEO PHARM,0
3737,Cholangitis acute,EMCURE,0
3738,Cholangitis acute,DEXCEL,0
3739,Cholangitis acute,TARO,0
3740,Cholangitis acute,MARKSANS,0
3741,Cholangitis acute,RISING PHARMACEUTICALS,0
3742,Cholangitis acute,ZYDUS PHARM,0
3743,Cholangitis acute,PRINSTON PHARMACEUTICAL,0
3744,Cholangitis acute,CIPLA,0
3745,Cholangitis acute,TEVA,0
3746,Cholangitis acute,LEUCADIA PHARMACEUTICALS,0
3747,Cholangitis acute,BIONPHARMA,0
3748,Cholangitis acute,VALU MERCHANDISERS COMPANY,0
3749,Cholangitis acute,FAMILY DOLLAR,0
3750,Hepatic fibrosis,RANBAXY,1
3751,Hepatic fibrosis,NOVARTIS,0
3752,Hepatic fibrosis,JOHNSON AND JOHNSON,1
3753,Hepatic fibrosis,AUROBINDO,0
3754,Hepatic fibrosis,APOTEX,0
3755,Hepatic fibrosis,VIIV,0
3756,Hepatic fibrosis,GLAXOSMITHKLINE,0
3757,Hepatic fibrosis,MALLINCKRODT,0
3758,Hepatic fibrosis,MYLAN,0
3759,Hepatic fibrosis,PERRIGO,0
3760,Hepatic fibrosis,B BRAUN,0
3761,Hepatic fibrosis,FDA-CTU,0
3762,Hepatic fibrosis,FRESENIUS KABI,1
3763,Hepatic fibrosis,BAXTER,0
3764,Hepatic fibrosis,GRANULES INDIA,0
3765,Hepatic fibrosis,ASPIRO PHARMA,0
3766,Hepatic fibrosis,LEO PHARM,0
3767,Hepatic fibrosis,EMCURE,0
3768,Hepatic fibrosis,DEXCEL,0
3769,Hepatic fibrosis,TARO,0
3770,Hepatic fibrosis,MARKSANS,0
3771,Hepatic fibrosis,RISING PHARMACEUTICALS,0
3772,Hepatic fibrosis,ZYDUS PHARM,0
3773,Hepatic fibrosis,PRINSTON PHARMACEUTICAL,0
3774,Hepatic fibrosis,CIPLA,0
3775,Hepatic fibrosis,TEVA,0
3776,Hepatic fibrosis,LEUCADIA PHARMACEUTICALS,0
3777,Hepatic fibrosis,BIONPHARMA,0
3778,Hepatic fibrosis,VALU MERCHANDISERS COMPANY,0
3779,Hepatic fibrosis,FAMILY DOLLAR,0
3780,Hepatitis acute,RANBAXY,5
3781,Hepatitis acute,NOVARTIS,6
3782,Hepatitis acute,JOHNSON AND JOHNSON,1
3783,Hepatitis acute,AUROBINDO,8
3784,Hepatitis acute,APOTEX,0
3785,Hepatitis acute,VIIV,0
3786,Hepatitis acute,GLAXOSMITHKLINE,0
3787,Hepatitis acute,MALLINCKRODT,0
3788,Hepatitis acute,MYLAN,3
3789,Hepatitis acute,PERRIGO,0
3790,Hepatitis acute,B BRAUN,0
3791,Hepatitis acute,FDA-CTU,0
3792,Hepatitis acute,FRESENIUS KABI,1
3793,Hepatitis acute,BAXTER,0
3794,Hepatitis acute,GRANULES INDIA,0
3795,Hepatitis acute,ASPIRO PHARMA,0
3796,Hepatitis acute,LEO PHARM,0
3797,Hepatitis acute,EMCURE,0
3798,Hepatitis acute,DEXCEL,0
3799,Hepatitis acute,TARO,0
3800,Hepatitis acute,MARKSANS,0
3801,Hepatitis acute,RISING PHARMACEUTICALS,0
3802,Hepatitis acute,ZYDUS PHARM,1
3803,Hepatitis acute,PRINSTON PHARMACEUTICAL,0
3804,Hepatitis acute,CIPLA,0
3805,Hepatitis acute,TEVA,0
3806,Hepatitis acute,LEUCADIA PHARMACEUTICALS,0
3807,Hepatitis acute,BIONPHARMA,0
3808,Hepatitis acute,VALU MERCHANDISERS COMPANY,0
3809,Hepatitis acute,FAMILY DOLLAR,0
3810,Alcohol interaction,RANBAXY,0
3811,Alcohol interaction,NOVARTIS,3
3812,Alcohol interaction,JOHNSON AND JOHNSON,1
3813,Alcohol interaction,AUROBINDO,3
3814,Alcohol interaction,APOTEX,0
3815,Alcohol interaction,VIIV,0
3816,Alcohol interaction,GLAXOSMITHKLINE,0
3817,Alcohol interaction,MALLINCKRODT,0
3818,Alcohol interaction,MYLAN,4
3819,Alcohol interaction,PERRIGO,2
3820,Alcohol interaction,B BRAUN,0
3821,Alcohol interaction,FDA-CTU,0
3822,Alcohol interaction,FRESENIUS KABI,0
3823,Alcohol interaction,BAXTER,0
3824,Alcohol interaction,GRANULES INDIA,0
3825,Alcohol interaction,ASPIRO PHARMA,0
3826,Alcohol interaction,LEO PHARM,0
3827,Alcohol interaction,EMCURE,0
3828,Alcohol interaction,DEXCEL,0
3829,Alcohol interaction,TARO,0
3830,Alcohol interaction,MARKSANS,0
3831,Alcohol interaction,RISING PHARMACEUTICALS,0
3832,Alcohol interaction,ZYDUS PHARM,0
3833,Alcohol interaction,PRINSTON PHARMACEUTICAL,0
3834,Alcohol interaction,CIPLA,0
3835,Alcohol interaction,TEVA,0
3836,Alcohol interaction,LEUCADIA PHARMACEUTICALS,0
3837,Alcohol interaction,BIONPHARMA,0
3838,Alcohol interaction,VALU MERCHANDISERS COMPANY,0
3839,Alcohol interaction,FAMILY DOLLAR,0
3840,Anuria,RANBAXY,0
3841,Anuria,NOVARTIS,1
3842,Anuria,JOHNSON AND JOHNSON,0
3843,Anuria,AUROBINDO,2
3844,Anuria,APOTEX,0
3845,Anuria,VIIV,0
3846,Anuria,GLAXOSMITHKLINE,0
3847,Anuria,MALLINCKRODT,0
3848,Anuria,MYLAN,0
3849,Anuria,PERRIGO,1
3850,Anuria,B BRAUN,0
3851,Anuria,FDA-CTU,0
3852,Anuria,FRESENIUS KABI,0
3853,Anuria,BAXTER,0
3854,Anuria,GRANULES INDIA,0
3855,Anuria,ASPIRO PHARMA,0
3856,Anuria,LEO PHARM,0
3857,Anuria,EMCURE,0
3858,Anuria,DEXCEL,0
3859,Anuria,TARO,0
3860,Anuria,MARKSANS,0
3861,Anuria,RISING PHARMACEUTICALS,0
3862,Anuria,ZYDUS PHARM,0
3863,Anuria,PRINSTON PHARMACEUTICAL,0
3864,Anuria,CIPLA,0
3865,Anuria,TEVA,0
3866,Anuria,LEUCADIA PHARMACEUTICALS,0
3867,Anuria,BIONPHARMA,0
3868,Anuria,VALU MERCHANDISERS COMPANY,0
3869,Anuria,FAMILY DOLLAR,0
3870,Blood glucose decreased,RANBAXY,0
3871,Blood glucose decreased,NOVARTIS,1
3872,Blood glucose decreased,JOHNSON AND JOHNSON,0
3873,Blood glucose decreased,AUROBINDO,0
3874,Blood glucose decreased,APOTEX,0
3875,Blood glucose decreased,VIIV,0
